eyeball_center,iris_ellipse,mask,png_path,dicenew,check
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((359.1357247812998, 199.46859074898828), (178.78749263613463, 143.0516210183014), -3.451533865197116)",15910,./openEDS/S_10/71.png,0.9884136,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((320.8872358569145, 273.76200515249553), (178.78749263613463, 170.14782014079753), -67.21643232194003)",14419,./openEDS/S_10/122.png,0.98291785,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((326.7702188393339, 212.83382286822211), (178.78749263613463, 147.1409000206306), -25.56632856663661)",16199,./openEDS/S_10/79.png,0.97676971,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((359.78485803296064, 241.71807535575567), (178.78749263613463, 168.931195135929), -5.59431767459122)",16846,./openEDS/S_10/25.png,0.99055855,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((320.61445991933493, 213.88958546196758), (178.78749263613463, 145.59784596790567), -29.40040596964572)",15392,./openEDS/S_10/91.png,0.97893361,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((357.9577827152459, 285.6351113247916), (178.78749263613463, 178.4567880753704), -45.98443057623871)",13757,./openEDS/S_10/131.png,0.98720951,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((358.14922969565146, 242.11000768429022), (178.78749263613463, 169.0122950672274), -7.485050519675872)",16507,./openEDS/S_10/23.png,0.98755311,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((321.87510170639825, 274.5166713662327), (178.78749263613463, 170.58946357171212), -67.60365219161115)",14602,./openEDS/S_10/119.png,0.98505519,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((344.1471947899196, 205.89116718204153), (178.78749263613463, 146.53846413613567), -13.415160369900496)",16731,./openEDS/S_10/76.png,0.99246547,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((322.0218028760077, 213.47735527944485), (178.78749263613463, 145.86074955707878), -28.48629804094862)",16147,./openEDS/S_10/83.png,0.97735573,1
"(364.72723389123405, 292.1758502340882, 89.39374631806731)","((306.65581270255177, 246.51772131641826), (178.78749263613463, 157.1274257715735), -51.82412096338195)",15695,./openEDS/S_10/109.png,0.97875698,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((309.3586525409059, 278.6834832369735), (177.80295137596758, 174.9484747059794), 2.5332633531229214)",15649,./openEDS/S_101/9.png,0.98214512,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((305.64401204003093, 310.9078049660077), (177.80295137596758, 177.6941564328235), 27.657315232619933)",11257,./openEDS/S_101/115.png,0.99054072,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((345.149688279529, 250.16359706151675), (177.80295137596758, 160.03306281690706), 33.46969797416966)",15606,./openEDS/S_101/44.png,0.98903572,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((314.83379909336713, 235.3532677607153), (177.80295137596758, 157.7139886475879), 5.398966172049367)",16014,./openEDS/S_101/58.png,0.99003775,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((307.561023855334, 278.0790994377439), (177.80295137596758, 174.82490826114616), -1.1903263345881385)",15909,./openEDS/S_101/21.png,0.98224188,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((271.14962081835716, 307.6366518864922), (177.80295137596758, 172.58653324283756), 87.6792093212999)",12787,./openEDS/S_101/109.png,0.99140266,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((307.65779013287545, 278.99661680632494), (177.80295137596758, 175.01832634172524), -1.0263540846341959)",15898,./openEDS/S_101/6.png,0.98195643,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((307.3478937190856, 277.7188368094993), (177.80295137596758, 174.7461816678495), -1.60468659930973)",15740,./openEDS/S_101/3.png,0.98232681,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((342.47621724936505, 275.9668584642923), (177.80295137596758, 169.78990330313374), 48.691591976539655)",14781,./openEDS/S_101/30.png,0.99296273,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((303.50394298004574, 310.47068613988984), (177.80295137596758, 177.6517532497906), 46.95785308907417)",11380,./openEDS/S_101/114.png,0.99232647,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((303.657132368603, 280.63420644611256), (177.80295137596758, 175.27074012155512), -9.978199477974142)",16031,./openEDS/S_101/17.png,0.98138685,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((357.6870293743808, 275.6882493260766), (177.80295137596758, 164.63599970395393), 58.42513686715259)",14002,./openEDS/S_101/40.png,0.99044815,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((334.7408409716389, 243.51530017701702), (177.80295137596758, 159.5055036231493), 23.01188640358179)",16000,./openEDS/S_101/55.png,0.98698292,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((264.0680006947799, 252.30069552489022), (177.80295137596758, 158.61624711942108), -39.307151966670446)",16706,./openEDS/S_101/75.png,0.98691287,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((253.18265991792535, 279.6675980091502), (177.80295137596758, 163.25447512999938), -64.28422259170888)",15673,./openEDS/S_101/89.png,0.98824515,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((333.21102970240077, 275.8661412735703), (177.80295137596758, 171.91360503741754), 39.62749806649981)",15137,./openEDS/S_101/29.png,0.99204104,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((306.4241776534406, 315.9825534952929), (177.80295137596758, 177.42803758469074), 9.908933201556879)",10241,./openEDS/S_101/122.png,0.99013826,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((358.6600245036982, 277.41721333789496), (177.80295137596758, 164.65602074535468), 60.380230063315295)",13847,./openEDS/S_101/33.png,0.98920039,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((263.36585975216195, 252.74769672754306), (177.80295137596758, 158.5554688375613), -39.98672016486832)",16599,./openEDS/S_101/83.png,0.98195163,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((358.43513427733643, 276.59994977383445), (177.80295137596758, 164.5550065545017), 59.57306658787273)",14058,./openEDS/S_101/37.png,0.9876879,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((270.1251286276614, 308.0447078733084), (177.80295137596758, 172.28404049838457), 87.12796513808334)",12744,./openEDS/S_101/108.png,0.99259376,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((265.3193750386585, 251.90450926720885), (177.80295137596758, 158.89310871460688), -38.296176235001184)",16720,./openEDS/S_101/78.png,0.9885511,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((305.5407095572526, 278.6914475296616), (177.80295137596758, 174.9299362104515), -5.4184337560380715)",15916,./openEDS/S_101/7.png,0.98270759,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((279.5299668386369, 246.22470438483006), (177.80295137596758, 160.42496495472352), -25.52896284490279)",16732,./openEDS/S_101/72.png,0.99112091,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((306.61756965119423, 278.2470051137836), (177.80295137596758, 174.8531396425188), -3.1326984730530216)",15914,./openEDS/S_101/20.png,0.98174341,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((352.4286572098718, 297.11053248188233), (177.80295137596758, 169.97178034944176), 78.4788638052277)",10732,./openEDS/S_101/139.png,0.98156466,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((269.18619442118217, 306.6891905987242), (177.80295137596758, 172.01705476981004), 89.1884660884352)",12674,./openEDS/S_101/106.png,0.99191375,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((263.0684569763532, 301.69588886576156), (177.80295137596758, 169.93678825772756), -84.37259177687018)",12159,./openEDS/S_101/101.png,0.98647587,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((306.45619571907616, 317.38868427583054), (177.80295137596758, 177.31695172803398), 8.531395546688948)",10295,./openEDS/S_101/121.png,0.99205011,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((264.1586690691671, 252.3704597257448), (177.80295137596758, 158.6813437702131), -39.285738887069954)",16696,./openEDS/S_101/82.png,0.98550291,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((310.5894790297587, 314.9754252931496), (177.80295137596758, 177.48737206156963), -15.466552191683354)",10188,./openEDS/S_101/126.png,0.99162936,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((309.59587129529285, 235.28025811874943), (177.80295137596758, 157.8504809329534), 1.173816647191105)",16351,./openEDS/S_101/59.png,0.98946986,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((330.4721875704555, 304.7048532207298), (177.80295137596758, 175.9159574274606), 86.32911590551298)",10114,./openEDS/S_101/130.png,0.97726268,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((272.5638623739504, 305.6292167378835), (177.80295137596758, 172.9902163981966), -89.18178168902305)",12131,./openEDS/S_101/112.png,0.98990233,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((269.4389263862514, 308.8951848535837), (177.80295137596758, 172.06482173599954), 85.92443109712518)",12703,./openEDS/S_101/107.png,0.99264357,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((252.44711109092117, 282.9244514763785), (177.80295137596758, 163.58252692612083), -67.37499872419795)",15418,./openEDS/S_101/98.png,0.98780008,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((298.8228169327747, 232.83179292286127), (177.80295137596758, 155.9907112713274), -7.246583869759715)",16319,./openEDS/S_101/70.png,0.98971886,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((344.29360822715296, 302.2567262507085), (177.80295137596758, 172.77563562937382), 83.87280527117925)",10479,./openEDS/S_101/136.png,0.96414571,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((266.0142428645996, 252.32632575098253), (177.80295137596758, 159.3314021508882), -38.05813237548179)",16782,./openEDS/S_101/77.png,0.98674372,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((342.33645280107595, 244.97613077187165), (177.80295137596758, 158.32708387585848), 29.20754992098745)",15835,./openEDS/S_101/49.png,0.99049369,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((325.9019964306457, 238.88013274793704), (177.80295137596758, 158.62550103676642), 14.79032443402675)",16023,./openEDS/S_101/57.png,0.99384902,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((306.6379821598499, 278.667357666076), (177.80295137596758, 174.9420784075433), -3.138091863207105)",16028,./openEDS/S_101/25.png,0.98251694,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((333.5846310400901, 253.33891563165494), (177.80295137596758, 164.42026256126397), 25.72681092312993)",16718,./openEDS/S_101/0.png,0.98879351,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((343.59299755553633, 246.72318783951135), (177.80295137596758, 158.84476140295735), 30.82206791233328)",15679,./openEDS/S_101/45.png,0.98791705,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((308.3789545191581, 318.46207014012975), (177.80295137596758, 177.2322897642042), -1.092038093161246)",10279,./openEDS/S_101/123.png,0.99136559,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((344.28735307816095, 302.32073730220355), (177.80295137596758, 172.77928159930104), 83.97208800818058)",10201,./openEDS/S_101/134.png,0.96562546,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((341.7581245280338, 242.75377640944748), (177.80295137596758, 157.32357677115456), 27.93827041755556)",15788,./openEDS/S_101/48.png,0.98950649,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((305.82299755889113, 278.3772975206616), (177.80295137596758, 174.86912844304064), -4.77939422175861)",15937,./openEDS/S_101/12.png,0.98327114,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((306.4399085930106, 316.42842852563183), (177.80295137596758, 177.39450195980993), 9.402367367211012)",10283,./openEDS/S_101/120.png,0.98984454,1
"(308.14402123287607, 306.1373574230976, 88.90147568798379)","((307.4965751158992, 315.44206125971033), (177.80295137596758, 177.47646018009283), 3.980377476766333)",10312,./openEDS/S_101/119.png,0.98783408,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((221.59140014648438, 272.94622802734375), (178.27565002441406, 167.48466829795106), 139.0337677001953)",18132,./openEDS/S_102/96.png,0.964371464,2
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((303.8929954576597, 276.4948723971234), (178.27564841764877, 164.29386715379843), 52.60993567535272)",17789,./openEDS/S_102/31.png,0.9882287,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((264.8447081858036, 306.5013162011417), (178.27564841764877, 177.8477264478036), 53.301899884056745)",17739,./openEDS/S_102/127.png,0.97147259,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((261.6663738672133, 276.161230427425), (178.27564841764877, 173.04546568792026), 8.35404415015949)",18017,./openEDS/S_102/8.png,0.97876799,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((293.45894592113547, 294.3312602167784), (178.27564841764877, 171.69513203097227), 63.47706998932932)",17101,./openEDS/S_102/137.png,0.98191729,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((262.68616146662583, 278.5169863071386), (178.27564841764877, 173.64334554301428), 10.568722729824772)",17784,./openEDS/S_102/11.png,0.98296932,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((261.6414491298995, 277.57624810152475), (178.27564841764877, 173.4387886386871), 8.644259432980245)",18710,./openEDS/S_102/18.png,0.98138955,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((304.9008751453937, 276.7625189737907), (178.27564841764877, 163.9786976341232), 53.38992962730182)",17597,./openEDS/S_102/33.png,0.98716532,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((219.4186314260022, 272.6932725012384), (178.27564841764877, 166.7838281361866), -42.51589219044331)",17720,./openEDS/S_102/88.png,0.9846119,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((261.2134025400167, 277.2240567965672), (178.27564841764877, 173.35964286981985), 7.886612127409602)",18633,./openEDS/S_102/21.png,0.98132085,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((233.89067301011474, 249.01339585293286), (178.27564841764877, 160.2308876661104), -19.310238352161566)",17666,./openEDS/S_102/74.png,0.98646024,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((216.48441561515773, 276.8262710605035), (178.27564841764877, 167.14438409178746), -47.81108305269855)",17995,./openEDS/S_102/91.png,0.9862148,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((296.4634622570781, 255.64562063684443), (178.27564841764877, 158.9315532135401), 35.072191380389164)",18068,./openEDS/S_102/45.png,0.98678803,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((261.7906081540848, 305.1668149100929), (178.27564841764877, 177.9384122398716), 35.54314786297057)",17573,./openEDS/S_102/116.png,0.96807682,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((292.02280511527476, 251.9186783885869), (178.27564841764877, 158.49740674697247), 30.38477910059411)",17948,./openEDS/S_102/50.png,0.97968086,1
"(256.2728148736843, 312.8901664189736, 89.13782420882438)","((304.70450553458863, 276.1360469261384), (178.27564841764877, 163.87052268618535), 52.805655731186434)",17566,./openEDS/S_102/34.png,0.98945933,1
